0.2	2925.86
0.3	355.258
0.4	184.556
0.5	132.043
0.6	107.232
0.8	84.6794
1	75.2157
4	66.1072
5	69.944
8	83.0939
10	90.8458
40	184.012
50	209.922
80	289.484
100	340.251
