0.2	13.8427
0.3	9.7366
0.4	9.01754
0.5	8.82688
0.6	8.93553
0.8	9.33991
1	9.82537
4	18.1672
5	20.5457
8	27.4495
10	32.4322
40	125.543
50	162.427
80	292.593
100	386.755
