0.2	608.434
0.3	324.512
0.4	250.425
0.5	209.38
0.6	184.228
0.8	181.578
1	171.674
4	134.247
5	217.77
8	138.489
10	336.298
40	901.465
50	934.556
80	1582.69
100	1795.21
