0.2	136.757
0.3	61.665
0.4	45.7881
0.5	37.6456
0.6	32.7628
0.8	31.691
1	30.1044
4	25.6645
5	40.107
8	27.8915
10	60.5614
40	163.069
50	173.087
80	292.359
100	330.866
