0.2	415.231
0.3	218.804
0.4	168.718
0.5	141.025
0.6	124.102
0.8	122.253
1	115.635
4	91.6632
5	148.437
8	94.7905
10	229.029
40	613.789
50	636.843
80	1078.59
100	1223.58
