0.2	95.3154
0.3	100.872
0.4	93.1217
0.5	80.1379
0.6	103.682
0.8	105.22
1	101.501
4	231.092
5	332.671
8	416.607
10	595.568
40	1542.66
50	1990.31
80	6411.68
100	8329.44
