0.2	290.941
0.3	111.138
0.4	74.3604
0.5	59.9637
0.6	52.5402
0.8	46.0476
1	43.6367
4	50.7404
5	55.2582
8	68.0296
10	75.3313
40	169.027
50	197.409
80	287.133
100	345.743
