0.2	461.642
0.3	198.32
0.4	120.202
0.5	88.7534
0.6	72.3005
0.8	57.3087
1	52.0368
4	49.3058
5	52.6935
8	64.2907
10	70.6859
40	151.319
50	173.727
80	246.885
100	292.504
