0.2	61.1079
0.3	30.1115
0.4	23.7142
0.5	21.2768
0.6	20.1524
0.8	19.5209
1	20.097
4	30.5852
5	33.7897
8	43.0351
10	48.3617
40	123.028
50	146.469
80	222.403
100	272.025
