0.2	6910.49
0.3	789.191
0.4	936.118
0.5	696.039
0.6	577.915
0.8	469.177
1	426.426
4	380.036
5	393.312
8	437.208
10	485.901
40	1030.09
50	980.496
80	533.255
100	1869.89
