-0.00109769  -110.178  -0.0540649  -0.0392096  -0.0067005  -0.197492  -0.052138  -0.0447117  
-110.178  -5.38622e+07  -25568.3  -16624.4  -56824  -41142.1  -65067.5  50168.2  
-0.0540649  -25568.3  -60.0376  -24.6537  -75.091  -134.03  -162.612  -13.5491  
-0.0392096  -16624.4  -24.6537  -15.4206  -40.1467  -33.842  -48.7702  -25.0433  
-0.0067005  -56824  -75.091  -40.1467  -10293.5  -15.7207  11.8226  29.924  
-0.197492  -41142.1  -134.03  -33.842  -15.7207  -977.379  -28.8727  -28.5167  
-0.052138  -65067.5  -162.612  -48.7702  11.8226  -28.8727  -14011.5  51.9186  
-0.0447117  50168.2  -13.5491  -25.0433  29.924  -28.5167  51.9186  -1003.69  
