0.000341185  124.327  -0.11732  -0.0855498  -1.16844  -0.360323  5.2419  
124.327  3.50082e+07  -110442  -21305.3  -545134  -346799  3.18751e+06  
-0.11732  -110442  -14.9859  -42.5479  503.376  122.851  -2779.54  
-0.0855498  -21305.3  -42.5479  6.72723  5.33576  -24.5773  -4.30442  
-1.16844  -545134  503.376  5.33576  -1338.83  1768.56  -2836.48  
-0.360323  -346799  122.851  -24.5773  1768.56  -1536.56  -7411.22  
5.2419  3.18751e+06  -2779.54  -4.30442  -2836.48  -7411.22  188060  
