-6.29964e-06  -1.63904  -0.00986825  -0.00275894  -0.00297301  -0.0278472  -0.0424865  
-1.63904  -3.04153e+07  -21327.5  -13441.8  -12048.1  -41430.4  -75265.6  
-0.00986825  -21327.5  -55.6739  -22.6642  -37.3353  -134.187  -165.94  
-0.00275894  -13441.8  -22.6642  -14.3592  -11.6443  -44.2152  -54.6699  
-0.00297301  -12048.1  -37.3353  -11.6443  -1454.67  -17.3687  -45.3515  
-0.0278472  -41430.4  -134.187  -44.2152  -17.3687  -973.085  -21.9608  
-0.0424865  -75265.6  -165.94  -54.6699  -45.3515  -21.9608  -13409.7  
