-0.00107418  -108.98  -0.0563798  -0.042306  0.00529123  -0.232911  -0.0800471  -0.00331216  5.40102e-05  -0.00245487  -0.0015438  -3.29158e-05  -6.64596e-05  -0.449801  -0.00146027  -3.72667e-06  -0.209699  -0.00167329  0.00160569  -0.00172444  
-108.98  -5.55562e+07  -25953.7  -16546.2  -51901.9  -39719.3  -23110.9  -4457.65  -244.956  -4279.12  -1405.32  -42.1284  -144.587  -29108.4  -3220.4  -3.88307  -64559.6  -1161.53  -1335.16  608.226  
-0.0563798  -25953.7  -60.0701  -24.681  -28.3767  -132.879  -340.973  -4.3655  -0.157021  4.62312  -1.29719  -0.0880235  -0.000256016  117.531  -2.77373  -9.4053e-05  -471.665  -31.6642  -8.20132  -13.8528  
-0.042306  -16546.2  -24.681  -15.8742  -43.0635  -42.9473  -47.5569  -3.57043  -0.0284269  -3.79456  -0.812501  -0.0131473  0.000720553  8.33446  -1.85106  -8.8597e-05  -175.21  -7.24019  -4.29271  -2.75481  
0.00529123  -51901.9  -28.3767  -43.0635  -10325  -18.3861  -42.8813  -10.1553  -0.171388  -919.748  0.033056  -0.0989708  0.00199183  -87.4608  -428.992  0.000677252  -275.189  -7.62067  -165.903  -7.37259  
-0.232911  -39719.3  -132.879  -42.9473  -18.3861  -973.889  -27.0493  -2.34081  -0.0299205  -0.298013  0.00111434  -0.0220356  0.00878367  -314.049  0.425204  8.7667e-05  -731.557  -33.422  -12.2511  -176.205  
-0.0800471  -23110.9  -340.973  -47.5569  -42.8813  -27.0493  -14030.8  -186.616  -1.10002  -7.60565  -0.140389  -0.619489  0.0196877  -540.076  0.951308  0.00353186  -1681.35  -46.5276  65.4174  -48.0864  
-0.00331216  -4457.65  -4.3655  -3.57043  -10.1553  -2.34081  -186.616  -292.427  -0.113932  -0.720499  -0.00753483  -0.065956  0.00455943  -51.3974  0.146249  0.000248921  -179.922  -4.81356  7.02627  -4.93751  
5.40102e-05  -244.956  -0.157021  -0.0284269  -0.171388  -0.0299205  -1.10002  -0.113932  -0.251918  -0.0108994  -0.000115949  -0.000640006  -0.000101499  -0.323093  -0.00357837  3.06463e-06  -1.69453  -0.0501876  0.0630051  -0.0539792  
-0.00245487  -4279.12  4.62312  -3.79456  -919.748  -0.298013  -7.60565  -0.720499  -0.0108994  -608.43  0.00333647  -0.0852149  0.00577613  -75.0701  0.179753  0.000442317  -230.847  -6.49165  8.82921  -6.42746  
-0.0015438  -1405.32  -1.29719  -0.812501  0.033056  0.00111434  -0.140389  -0.00753483  -0.000115949  0.00333647  -12.314  -0.0016751  -0.00116534  0.441522  -0.0282079  1.20022e-05  -3.80027  -0.134979  0.128375  -0.153819  
-3.29158e-05  -42.1284  -0.0880235  -0.0131473  -0.0989708  -0.0220356  -0.619489  -0.065956  -0.000640006  -0.0852149  -0.0016751  -0.0296702  2.68258e-05  -0.384286  0.00221797  1.97887e-06  -1.29095  -0.0332475  0.0502455  -0.0340479  
-6.64596e-05  -144.587  -0.000256016  0.000720553  0.00199183  0.00878367  0.0196877  0.00455943  -0.000101499  0.00577613  -0.00116534  2.68258e-05  -0.40999  1.69997  -0.00343609  -1.15762e-05  5.3334  0.146925  -0.210579  0.150469  
-0.449801  -29108.4  117.531  8.33446  -87.4608  -314.049  -540.076  -51.3974  -0.323093  -75.0701  0.441522  -0.384286  1.69997  -8958.37  -0.608729  -0.00175804  951.124  12.8359  -37.2278  26.5307  
-0.00146027  -3220.4  -2.77373  -1.85106  -428.992  0.425204  0.951308  0.146249  -0.00357837  0.179753  -0.0282079  0.00221797  -0.00343609  -0.608729  -215.141  0.000170018  -87.0602  -2.34658  3.34343  -2.35686  
-3.72667e-06  -3.88307  -9.4053e-05  -8.8597e-05  0.000677252  8.7667e-05  0.00353186  0.000248921  3.06463e-06  0.000442317  1.20022e-05  1.97887e-06  -1.15762e-05  -0.00175804  0.000170018  -0.000651046  -0.423994  -0.0116963  0.016934  -0.0120042  
-0.209699  -64559.6  -471.665  -175.21  -275.189  -731.557  -1681.35  -179.922  -1.69453  -230.847  -3.80027  -1.29095  5.3334  951.124  -87.0602  -0.423994  -50056.6  81.1527  -117.968  58.5144  
-0.00167329  -1161.53  -31.6642  -7.24019  -7.62067  -33.422  -46.5276  -4.81356  -0.0501876  -6.49165  -0.134979  -0.0332475  0.146925  12.8359  -2.34658  -0.0116963  81.1527  -253.369  7.6268  -5.2802  
0.00160569  -1335.16  -8.20132  -4.29271  -165.903  -12.2511  65.4174  7.02627  0.0630051  8.82921  0.128375  0.0502455  -0.210579  -37.2278  3.34343  0.016934  -117.968  7.6268  -258.919  -3.74428  
-0.00172444  608.226  -13.8528  -2.75481  -7.37259  -176.205  -48.0864  -4.93751  -0.0539792  -6.42746  -0.153819  -0.0340479  0.150469  26.5307  -2.35686  -0.0120042  58.5144  -5.2802  -3.74428  -186.451  
