-0.00117969  -109.491  -0.094195  -0.0421274  -0.0313444  -0.284021  -0.0721324  -0.00292582  -0.000140206  -0.00275215  -0.00262568  -1.21e-05  -8.36341e-05  -1.04583  -0.00131785  -2.64647e-06  -0.200208  -1.95731e-05  -0.000490963  1.0869e-06  
-109.491  -5.6488e+07  -26104  -16964  -46427.5  -39226.6  -70996  -3869.31  -255.166  -7023.49  -1117.6  -47.7007  -145.577  -30589.7  -3219.45  -3.3429  -62063.7  -1345.84  -1725.33  -1139.42  
-0.094195  -26104  -61.0436  -24.658  -91.8108  -134.094  -173.134  -4.77814  0.0651751  -7.96047  -1.85062  0.0907507  -0.0537117  -110.96  -2.91649  -0.0125934  -564.773  -13.6808  -8.28001  -11.955  
-0.0421274  -16964  -24.658  -15.7882  -35.3212  -42.5373  -59.7466  -3.67237  -0.0145136  -2.79757  -0.768776  0.000725294  -0.000220642  -33.3171  -2.13182  -0.0001791  -184.297  -4.55607  -4.05658  -3.11369  
-0.0313444  -46427.5  -91.8108  -35.3212  -10349.2  -20.4703  10.0314  -2.92621  0.181402  -950.448  -0.230636  0.198166  -0.097903  -43.3663  -413.656  -0.0275064  -10.6894  -4.77403  -169.859  -2.19312  
-0.284021  -39226.6  -134.094  -42.5373  -20.4703  -971.553  -15.8031  -0.415851  0.0359908  0.168647  -0.0373215  0.0406629  -0.0212233  -251.54  -1.59482  -0.00546635  -1574.01  -48.9416  -18.3047  -176.012  
-0.0721324  -70996  -173.134  -59.7466  10.0314  -15.8031  -14072.6  -200.964  0.211452  0.817221  -0.167416  0.221395  -0.132435  -49.9135  -8.71028  -0.0306169  -17.9171  -5.7105  4.80144  -3.93068  
-0.00292582  -3869.31  -4.77814  -3.67237  -2.92621  -0.415851  -200.964  -291.566  0.0460872  0.127248  -0.0365569  0.0501094  -0.0272974  -10.9598  -2.03699  -0.00677892  -2.05836  -1.18013  0.945532  -0.57854  
-0.000140206  -255.166  0.0651751  -0.0145136  0.181402  0.0359908  0.211452  0.0460872  -0.253799  0.0142961  -0.00353064  0.00422842  -0.00210919  -0.911593  -0.16871  -0.000570456  -0.189079  -0.0965691  0.0721662  -0.046468  
-0.00275215  -7023.49  -7.96047  -2.79757  -950.448  0.168647  0.817221  0.127248  0.0142961  -606.534  -0.0137775  0.0640567  -0.0316145  -14.2407  -2.50142  -0.00873817  -2.28757  -1.49965  1.2737  -0.659886  
-0.00262568  -1117.6  -1.85062  -0.768776  -0.230636  -0.0373215  -0.167416  -0.0365569  -0.00353064  -0.0137775  -12.3062  0.0050104  -0.00238696  -1.09453  -0.198385  -0.000666516  0.0902127  -0.149052  0.100105  -0.0937885  
-1.21e-05  -47.7007  0.0907507  0.000725294  0.198166  0.0406629  0.221395  0.0501094  0.00422842  0.0640567  0.0050104  -0.029589  3.8171e-05  0.00886824  0.00225405  7.44615e-06  0.00231713  0.00165542  4.33813e-05  0.000313398  
-8.36341e-05  -145.577  -0.0537117  -0.000220642  -0.097903  -0.0212233  -0.132435  -0.0272974  -0.00210919  -0.0316145  -0.00238696  3.8171e-05  -0.408992  -0.958579  -0.174863  -0.000600899  -0.194732  -0.103159  0.0773699  -0.0510298  
-1.04583  -30589.7  -110.96  -33.3171  -43.3663  -251.54  -49.9135  -10.9598  -0.911593  -14.2407  -1.09453  0.00886824  -0.958579  -8917  -14.5635  -0.0453537  -17.9007  -19.168  5.38187  -3.97471  
-0.00131785  -3219.45  -2.91649  -2.13182  -413.656  -1.59482  -8.71028  -2.03699  -0.16871  -2.50142  -0.198385  0.00225405  -0.174863  -14.5635  -215.627  -0.00289662  -1.47468  -0.48364  0.370549  -0.185702  
-2.64647e-06  -3.3429  -0.0125934  -0.0001791  -0.0275064  -0.00546635  -0.0306169  -0.00677892  -0.000570456  -0.00873817  -0.000666516  7.44615e-06  -0.000600899  -0.0453537  -0.00289662  -0.000649672  -0.00580836  -0.00262326  0.00221892  -0.00135094  
-0.200208  -62063.7  -564.773  -184.297  -10.6894  -1574.01  -17.9171  -2.05836  -0.189079  -2.28757  0.0902127  0.00231713  -0.194732  -17.9007  -1.47468  -0.00580836  -50151.6  -2.90037  2.56624  -34.2457  
-1.95731e-05  -1345.84  -13.6808  -4.55607  -4.77403  -48.9416  -5.7105  -1.18013  -0.0965691  -1.49965  -0.149052  0.00165542  -0.103159  -19.168  -0.48364  -0.00262326  -2.90037  -254.251  0.685164  -0.558168  
-0.000490963  -1725.33  -8.28001  -4.05658  -169.859  -18.3047  4.80144  0.945532  0.0721662  1.2737  0.100105  4.33813e-05  0.0773699  5.38187  0.370549  0.00221892  2.56624  0.685164  -258.916  -0.620251  
1.0869e-06  -1139.42  -11.955  -3.11369  -2.19312  -176.012  -3.93068  -0.57854  -0.046468  -0.659886  -0.0937885  0.000313398  -0.0510298  -3.97471  -0.185702  -0.00135094  -34.2457  -0.558168  -0.620251  -188.75  
