-0.000427664  -61.3596  -0.0165375  -0.0157221  -0.00485754  -0.0702182  -0.0143468  -0.0207541  
-61.3596  -5.55723e+07  -26077.7  -16801.6  -50176  -29260.8  -72549.6  -13275.6  
-0.0165375  -26077.7  -61.3649  -24.6193  -91.2091  -134.955  -180.633  -19.0427  
-0.0157221  -16801.6  -24.6193  -15.0252  -58.6295  -41.8717  -65.7141  -11.4894  
-0.00485754  -50176  -91.2091  -58.6295  -10302.7  4.4072  3.46293  -8.90098  
-0.0702182  -29260.8  -134.955  -41.8717  4.4072  -988.395  -18.805  -90.6263  
-0.0143468  -72549.6  -180.633  -65.7141  3.46293  -18.805  -14019.9  247.784  
-0.0207541  -13275.6  -19.0427  -11.4894  -8.90098  -90.6263  247.784  -983.47  
