-0.00118048  -108.772  -0.0917316  -0.0522046  -0.0337474  -0.291211  -0.114269  -0.0484008  
-108.772  -5.5024e+07  -25157.4  -16624.2  -49633.2  -64874.9  -75695.9  -10170.4  
-0.0917316  -25157.4  -59.4058  -24.627  -91.994  -133.742  -133.133  -27.1313  
-0.0522046  -16624.2  -24.627  -16.1665  -36.8716  -43.8902  -61.9732  -22.1278  
-0.0337474  -49633.2  -91.994  -36.8716  -10279.1  -14.5733  7.94935  0.060249  
-0.291211  -64874.9  -133.742  -43.8902  -14.5733  -973.094  -28.0496  -88.6903  
-0.114269  -75695.9  -133.133  -61.9732  7.94935  -28.0496  -13966.6  -0.177074  
-0.0484008  -10170.4  -27.1313  -22.1278  0.060249  -88.6903  -0.177074  -982.959  
