-0.000432458  -60.3795  -0.0174131  -0.015727  0.00813615  -0.0691866  -0.0135669  -0.0002115  -0.000193273  -0.000472297  -0.00053715  -5.03757e-06  -1.25369e-05  -0.0652344  8.34436e-05  -9.94219e-07  -0.0303479  0.000336333  0.000104235  0.000127057  
-60.3795  -5.62117e+07  -26161.2  -17110.3  -51282.1  -41659  -66831.2  -4260.93  -249.811  -5545.7  -1152.98  -55.9901  -138.028  -30130  -2713.9  -3.90711  -59428.1  -1443.59  -1859.2  -1218.78  
-0.0174131  -26161.2  -60.2695  -24.4289  -83.2754  -133.825  -173.188  -7.42  0.00303513  -6.25722  -1.96832  -0.00181901  -0.0086001  -63.6778  -1.70304  -0.00235092  -257.474  -13.4115  -9.28507  -14.5779  
-0.015727  -17110.3  -24.4289  -16.0642  -39.378  -44.1885  -64.7676  -3.79173  -0.0163771  -3.95365  -0.811708  -6.00519e-05  0.000501025  -37.0236  -2.14804  0.00012905  -197.267  -3.92335  -5.06869  -3.08854  
0.00813615  -51282.1  -83.2754  -39.378  -10313.9  -15.7397  -0.857303  0.229575  -0.00600925  -957.523  0.0639337  0.00700542  -0.0137194  17.6777  -448.181  0.00318691  -54.4732  0.547272  -167.449  0.378824  
-0.0691866  -41659  -133.825  -44.1885  -15.7397  -962.117  14.8772  -3.07531  -0.0576354  0.0576083  0.634814  -0.0250254  0.0847939  -270.555  1.82108  -4.33952e-05  -1196.79  -45.2527  -14.656  -175.035  
-0.0135669  -66831.2  -173.188  -64.7676  -0.857303  14.8772  -14047.5  -198.529  -0.0469229  0.878685  0.17727  -0.00296186  0.00487635  53.0716  2.18166  0.00744198  -126.349  2.52325  3.64888  0.0413893  
-0.0002115  -4260.93  -7.42  -3.79173  0.229575  -3.07531  -198.529  -292.541  -0.0273438  0.423139  0.0161036  0.00158192  0.00284536  16.0371  0.919885  0.00291939  -50.5432  0.925445  0.637911  0.372992  
-0.000193273  -249.811  0.00303513  -0.0163771  -0.00600925  -0.0576354  -0.0469229  -0.0273438  -0.254021  0.00323507  0.00030368  1.57964e-05  0.000123324  0.138082  0.00626684  2.48631e-05  -0.390637  0.00460967  0.00737977  0.00172361  
-0.000472297  -5545.7  -6.25722  -3.95365  -957.523  0.0576083  0.878685  0.423139  0.00323507  -607.754  -0.0162677  0.00210389  0.00213934  2.49388  0.133037  0.000572681  -8.51061  0.136234  -0.283286  0.0642751  
-0.00053715  -1152.98  -1.96832  -0.811708  0.0639337  0.634814  0.17727  0.0161036  0.00030368  -0.0162677  -12.2291  0.000276859  0.00745388  1.40287  -0.000652171  0.000298581  -5.01127  0.0120573  0.0299045  0.0336399  
-5.03757e-06  -55.9901  -0.00181901  -6.00519e-05  0.00700542  -0.0250254  -0.00296186  0.00158192  1.57964e-05  0.00210389  0.000276859  -0.0296391  -1.98658e-06  0.043122  0.00225825  6.80872e-06  -0.121911  0.00203607  0.000772404  0.00147576  
-1.25369e-05  -138.028  -0.0086001  0.000501025  -0.0137194  0.0847939  0.00487635  0.00284536  0.000123324  0.00213934  0.00745388  -1.98658e-06  -0.409873  1.72362  0.0833662  0.000311108  -5.01418  0.0836342  0.0828209  0.0297447  
-0.0652344  -30130  -63.6778  -37.0236  17.6777  -270.555  53.0716  16.0371  0.138082  2.49388  1.40287  0.043122  1.72362  -8845.72  -3.89572  -0.0133772  221.44  -15.5451  -3.20353  -0.949808  
8.34436e-05  -2713.9  -1.70304  -2.14804  -448.181  1.82108  2.18166  0.919885  0.00626684  0.133037  -0.000652171  0.00225825  0.0833662  -3.89572  -215.458  0.00133472  -19.8921  0.246454  0.205469  0.0401607  
-9.94219e-07  -3.90711  -0.00235092  0.00012905  0.00318691  -4.33952e-05  0.00744198  0.00291939  2.48631e-05  0.000572681  0.000298581  6.80872e-06  0.000311108  -0.0133772  0.00133472  -0.000647666  -0.0864331  0.0013685  0.00151067  0.000509768  
-0.0303479  -59428.1  -257.474  -197.267  -54.4732  -1196.79  -126.349  -50.5432  -0.390637  -8.51061  -5.01127  -0.121911  -5.01418  221.44  -19.8921  -0.0864331  -50381.6  6.13835  6.25955  -29.5912  
0.000336333  -1443.59  -13.4115  -3.92335  0.547272  -45.2527  2.52325  0.925445  0.00460967  0.136234  0.0120573  0.00203607  0.0836342  -15.5451  0.246454  0.0013685  6.13835  -253.557  0.560042  0.136235  
0.000104235  -1859.2  -9.28507  -5.06869  -167.449  -14.656  3.64888  0.637911  0.00737977  -0.283286  0.0299045  0.000772404  0.0828209  -3.20353  0.205469  0.00151067  6.25955  0.560042  -258.085  0.30979  
0.000127057  -1218.78  -14.5779  -3.08854  0.378824  -175.035  0.0413893  0.372992  0.00172361  0.0642751  0.0336399  0.00147576  0.0297447  -0.949808  0.0401607  0.000509768  -29.5912  0.136235  0.30979  -188.966  
