-6.2353e-06  -1.99664  -0.0102919  -0.00283458  -0.00808925  -0.0263428  -0.0434363  -0.00360551  
-1.99664  -5.69213e+07  -26232.9  -16733.4  -49933.9  -42086.4  -64112.2  -13717.4  
-0.0102919  -26232.9  -61.3276  -24.6698  -133.699  -135.053  -177.233  -19.065  
-0.00283458  -16733.4  -24.6698  -15.9091  -120.918  -42.4972  -66.0361  -23.4481  
-0.00808925  -49933.9  -133.699  -120.918  -10350.1  -16.0415  18.8029  24.2834  
-0.0263428  -42086.4  -135.053  -42.4972  -16.0415  -967.348  -34.1452  -91.9969  
-0.0434363  -64112.2  -177.233  -66.0361  18.8029  -34.1452  -13978.5  -22.0604  
-0.00360551  -13717.4  -19.065  -23.4481  24.2834  -91.9969  -22.0604  -990.7  
