-3.78635e-05  -11.5725  -0.00179119  -0.00165396  -0.0122436  -0.0085419  -0.00145974  -0.00268282  
-11.5725  -5.5557e+07  -22168.7  -16556.6  -42447  -23195.6  -74234.8  -12419.8  
-0.00179119  -22168.7  -60.7935  -24.4887  -94.31  -132.634  -173.451  -13.991  
-0.00165396  -16556.6  -24.4887  -16.0957  -35.822  -44.4542  -65.134  -23.8705  
-0.0122436  -42447  -94.31  -35.822  -10298  -13.8117  -0.949268  -10.3485  
-0.0085419  -23195.6  -132.634  -44.4542  -13.8117  -955.376  -18.6302  -91.6248  
-0.00145974  -74234.8  -173.451  -65.134  -0.949268  -18.6302  -14037.2  31.6107  
-0.00268282  -12419.8  -13.991  -23.8705  -10.3485  -91.6248  31.6107  -980.61  
