-0.000195809  -25.5312  -0.0667208  -0.0223036  -0.0289679  -0.174869  -0.0856512  -0.00368981  -7.62377e-06  -0.00135994  -0.000348152  3.7655e-05  9.26423e-05  -0.525274  -0.00186434  4.31642e-06  -0.185775  -0.0909067  -0.00276338  -0.0113009  
-25.5312  -5.61482e+07  -25900.1  -16784.8  -44580.1  -39720.4  -68655.9  -2660.52  -230.849  -5617.13  -1285.38  -27.7518  -169.228  -45473.2  -2977.52  -4.15493  -68673.9  -1350.19  -1533.98  -1226.99  
-0.0667208  -25900.1  -59.1971  -24.419  -75.0331  -133.418  -176.807  -6.46654  -0.0107044  -6.30436  -1.84699  0.00548914  0.0156926  -75.4667  -2.07585  0.000210669  -224.364  -14.3353  -9.3325  -13.9295  
-0.0223036  -16784.8  -24.419  -15.8393  -45.2299  -43.4139  -56.5046  -3.79286  -0.0137728  -4.20887  -0.7759  0.00359773  0.00999589  -17.9016  -1.7708  0.000271806  -197.481  -4.33078  -3.95509  -3.18205  
-0.0289679  -44580.1  -75.0331  -45.2299  -10349.8  -18.6144  -2.04833  0.94706  -0.00361781  -937.049  -0.012515  -0.0290226  -0.0821005  -2.07739  -448.495  -0.00331073  1.87825  0.275801  -165.194  0.723164  
-0.174869  -39720.4  -133.418  -43.4139  -18.6144  -970.283  -16.99  -1.50784  -0.0909643  -0.315389  0.572335  0.0168214  0.0333201  -271.047  0.378636  0.00255539  -1135.21  -44.221  -15.4257  -175.166  
-0.0856512  -68655.9  -176.807  -56.5046  -2.04833  -16.99  -14075.9  -211.594  0.0115376  3.96532  0.0447518  0.121135  0.406728  3.93798  -2.22588  0.0111307  4.55052  -0.939301  11.034  -3.88597  
-0.00368981  -2660.52  -6.46654  -3.79286  0.94706  -1.50784  -211.594  -291.774  0.00298777  1.39264  0.00480374  0.0380514  0.111471  2.50019  -0.696272  0.00419281  -1.51138  0.0444957  3.51804  -1.04935  
-7.62377e-06  -230.849  -0.0107044  -0.0137728  -0.00361781  -0.0909643  0.0115376  0.00298777  -0.254324  0.0141135  0.000207072  0.000470262  0.00136618  0.0105227  -0.00846649  4.29662e-05  0.016106  -0.00450423  0.0390293  -0.013091  
-0.00135994  -5617.13  -6.30436  -4.20887  -937.049  -0.315389  3.96532  1.39264  0.0141135  -608.817  -0.0479716  0.0313769  0.0887045  2.12559  -0.516969  0.00343979  -0.920073  0.0188264  2.99504  -0.831918  
-0.000348152  -1285.38  -1.84699  -0.7759  -0.012515  0.572335  0.0447518  0.00480374  0.000207072  -0.0479716  -12.2356  0.00404099  0.0143576  1.31593  -0.0251532  0.000511542  -2.14141  0.00366121  0.434535  -0.0995778  
3.7655e-05  -27.7518  0.00548914  0.00359773  -0.0290226  0.0168214  0.121135  0.0380514  0.000470262  0.0313769  0.00404099  -0.0296995  9.7891e-05  -0.0045267  0.000328582  -1.6632e-06  -0.00322768  -0.00133176  0.000858297  -0.000283409  
9.26423e-05  -169.228  0.0156926  0.00999589  -0.0821005  0.0333201  0.406728  0.111471  0.00136618  0.0887045  0.0143576  9.7891e-05  -0.414952  0.0343841  -0.00935181  5.91839e-05  -0.0225731  0.001382  0.0495055  -0.0140469  
-0.525274  -45473.2  -75.4667  -17.9016  -2.07739  -271.047  3.93798  2.50019  0.0105227  2.12559  1.31593  -0.0045267  0.0343841  -8697.53  -3.29153  0.022312  -6.1994  -12.0071  18.9595  -5.29666  
-0.00186434  -2977.52  -2.07585  -1.7708  -448.495  0.378636  -2.22588  -0.696272  -0.00846649  -0.516969  -0.0251532  0.000328582  -0.00935181  -3.29153  -214.851  0.00196546  -1.94766  -0.00125736  1.78741  -0.433563  
4.31642e-06  -4.15493  0.000210669  0.000271806  -0.00331073  0.00255539  0.0111307  0.00419281  4.29662e-05  0.00343979  0.000511542  -1.6632e-06  5.91839e-05  0.022312  0.00196546  -0.000647513  -0.0030859  0.000193966  0.00839753  -0.00237772  
-0.185775  -68673.9  -224.364  -197.481  1.87825  -1135.21  4.55052  -1.51138  0.016106  -0.920073  -2.14141  -0.00322768  -0.0225731  -6.1994  -1.94766  -0.0030859  -50151.4  0.446108  13.9697  -36.0058  
-0.0909067  -1350.19  -14.3353  -4.33078  0.275801  -44.221  -0.939301  0.0444957  -0.00450423  0.0188264  0.00366121  -0.00133176  0.001382  -12.0071  -0.00125736  0.000193966  0.446108  -254.891  3.45895  -1.04429  
-0.00276338  -1533.98  -9.3325  -3.95509  -165.194  -15.4257  11.034  3.51804  0.0390293  2.99504  0.434535  0.000858297  0.0495055  18.9595  1.78741  0.00839753  13.9697  3.45895  -259.709  -1.16449  
-0.0113009  -1226.99  -13.9295  -3.18205  0.723164  -175.166  -3.88597  -1.04935  -0.013091  -0.831918  -0.0995778  -0.000283409  -0.0140469  -5.29666  -0.433563  -0.00237772  -36.0058  -1.04429  -1.16449  -191.751  
