10000.0 6.5e-14
10018.02604480712 6.477299717572522e-14
10036.08458344336 6.454558515514253e-14
10054.175674482281 6.43177632006323e-14
10072.299376602949 6.408953057324634e-14
10090.455748590286 6.386088653270335e-14
10108.644849335102 6.363183033738864e-14
10126.86673783444 6.340236124434968e-14
10145.121473191615 6.317247850929564e-14
10163.409114616557 6.294218138659314e-14
10181.729721425876 6.271146912926533e-14
10200.083353043097 6.248034098898898e-14
10218.47006899893 6.224879621609108e-14
10236.889928931309 6.201683405954834e-14
10255.342992585756 6.17844537669826e-14
10273.82931981541 6.155165458466052e-14
10292.34897058138 6.131843575748899e-14
10310.902004952783 6.108479652901489e-14
10329.488483107092 6.085073614142044e-14
10348.108465330206 6.061625383552252e-14
10366.762012016683 6.038134885076962e-14
10385.449183670022 6.014602042523837e-14
10404.17004090269 5.991026779563312e-14
10422.924644436513 5.967409019728113e-14
10441.713055102677 5.943748686413237e-14
10460.535333842116 5.920045702875485e-14
10479.391541705525 5.89629999223343e-14
10498.281739853739 5.872511477466946e-14
10517.205989557779 5.848680081417153e-14
10536.164352199105 5.82480572678609e-14
10555.156889269898 5.800888336136365e-14
10574.183662373094 5.776927831891115e-14
10593.24473322276 5.752924136333526e-14
10612.340163644125 5.728877171606799e-14
10631.470015573952 5.704786859713678e-14
10650.63435106056 5.6806531225164265e-14
10669.833232264207 5.6564758817363405e-14
10689.066721457139 5.6322550589536904e-14
10708.334881023846 5.607990575607395e-14
10727.637773461343 5.583682352994671e-14
10746.97546137922 5.5593303122709735e-14
10766.348007500004 5.534934374449526e-14
10785.755474659209 5.510494460401275e-14
10805.197925805694 5.4860104908544275e-14
10824.67542400171 5.4614823863943963e-14
10844.18803242327 5.436910067463335e-14
10863.7358143602 5.412293454360068e-14
10883.318833216417 5.3876324672397456e-14
10902.93715251019 5.362927026113516e-14
10922.590835874205 5.338177050848442e-14
10942.279947055937 5.3133824611670303e-14
10962.004549917683 5.288543176647189e-14
10981.764708436953 5.263659116721744e-14
11001.560486706483 5.2387302006784113e-14
11021.391948934646 5.213756347659289e-14
11041.25915944548 5.188737476660813e-14
11061.162182678978 5.1636735065334024e-14
11081.101083191357 5.138564355981108e-14
11101.07592565512 5.113409943561549e-14
11121.08677485943 5.088210187685425e-14
11141.133695710158 5.0629650066164725e-14
11161.216753230257 5.0376743184709814e-14
11181.336012559805 5.0123380412177497e-14
11201.491538956394 4.986956092677584e-14
11221.683397795176 4.961528390523252e-14
11241.91165456915 4.936054852279113e-14
11262.176374889446 4.910535395320765e-14
11282.477624485367 4.88496993687499e-14
11302.8154692048 4.8593583940192374e-14
11323.189975014227 4.8337006836816045e-14
11343.601207999141 4.807996722640324e-14
11364.049234364069 4.782246427523727e-14
11384.534120432967 4.756449714809743e-14
11405.055932649278 4.730606500825836e-14
11425.614737576221 4.704716701748633e-14
11446.210601897066 4.678780233603579e-14
11466.843592415196 4.652797012264864e-14
11487.51377605451 4.6267669534549086e-14
11508.221219859442 4.600689972744342e-14
11528.965990995388 4.5745659855514704e-14
11549.74815674871 4.5483949071422616e-14
11570.567784527162 4.5221766526298177e-14
11591.424941859934 4.495911136974313e-14
11612.319696397944 4.46959827498263e-14
11633.252115914132 4.443237981307991e-14
11654.222268303509 4.4168301704498895e-14
11675.230221583568 4.39037475675358e-14
11696.276043894315 4.3638716544100333e-14
11717.359803498684 4.337320777455419e-14
11738.481568782587 4.31072203977104e-14
11759.641408255207 4.284075355082958e-14
11780.839390549296 4.257380636961632e-14
11802.075584421225 4.23063779882184e-14
11823.350058751405 4.2038467539221613e-14
11844.662882544313 4.1770074153649323e-14
11866.014124928912 4.150119696095731e-14
11887.403855158678 4.1231835089033274e-14
11908.832142612022 4.0961987664191674e-14
11930.299056792343 4.069165381117296e-14
11951.804667328326 4.042083265313982e-14
11973.349043974249 4.0149523311673405e-14
11994.932256610022 3.987772490677273e-14
12016.554375241625 3.9605436556849216e-14
12038.21547000113 3.942958624933483e-14
12059.915611147133 3.929135912727033e-14
12081.654869064772 3.9152882836376397e-14
12103.433314266165 3.901415692749987e-14
12125.251017390461 3.887518095067841e-14
12147.108049204144 3.8735954455138585e-14
12169.004480601332 3.8596476989293906e-14
12190.940382603845 3.845674810074449e-14
12212.915826361621 3.8316767336274335e-14
12234.930883152756 3.8176534241851085e-14
12256.98562438393 3.8036048362623334e-14
12279.080121590443 3.7895309242920363e-14
12301.214446436645 3.775431642624945e-14
12323.38867071599 3.761306945529546e-14
12345.602866351355 3.7471567871918895e-14
12367.857105395333 3.7329811217153944e-14
12390.1514600303 3.7187799031208116e-14
12412.486002568852 3.704553085345941e-14
12434.860805453833 3.6903006222456214e-14
12457.275941258775 3.6760224675914385e-14
12479.73148268793 3.661718575071715e-14
