10000.0 2.64344e-14
10018.02604480712 2.6357120186322836e-14
10036.08458344336 2.6279701067707347e-14
10054.175674482281 2.6202142393041664e-14
10072.299376602949 2.6124443910761604e-14
10090.455748590286 2.6046605368849154e-14
10108.644849335102 2.5968626514832365e-14
10126.86673783444 2.589050709578384e-14
10145.121473191615 2.5812246858320583e-14
10163.409114616557 2.5733845548602544e-14
10181.729721425876 2.56553029123323e-14
10200.083353043097 2.5576618694754078e-14
10218.47006899893 2.5497792640652604e-14
10236.889928931309 2.54188244943529e-14
10255.342992585756 2.533971399971875e-14
10273.82931981541 2.526046090015259e-14
10292.34897058138 2.5181064938593954e-14
10310.902004952783 2.510152585751935e-14
10329.488483107092 2.5021843398940727e-14
10348.108465330206 2.4942017304405225e-14
10366.762012016683 2.4862047314994133e-14
10385.449183670022 2.4781933171321708e-14
10404.17004090269 2.4701674613535032e-14
10422.924644436513 2.462127138131238e-14
10441.713055102677 2.454072321386315e-14
10460.535333842116 2.4460029849926267e-14
10479.391541705525 2.4379191027770084e-14
10498.281739853739 2.4298206485190776e-14
10517.205989557779 2.421707595951214e-14
10536.164352199105 2.4135799187584494e-14
10555.156889269898 2.40543759057835e-14
10574.183662373094 2.397280585000998e-14
10593.24473322276 2.3891088755688347e-14
10612.340163644125 2.3809224357766434e-14
10631.470015573952 2.3727212390713912e-14
10650.63435106056 2.364505258852221e-14
10669.833232264207 2.3562744684702852e-14
10689.066721457139 2.3480288412287266e-14
10708.334881023846 2.3397683503825657e-14
10727.637773461343 2.3314929691385837e-14
10746.97546137922 2.3232026706553008e-14
10766.348007500004 2.314897428042816e-14
10785.755474659209 2.3065772143627934e-14
10805.197925805694 2.2982420026283015e-14
10824.67542400171 2.289891765803799e-14
10844.18803242327 2.2815264768049727e-14
10863.7358143602 2.2731461084987144e-14
10883.318833216417 2.264750633703006e-14
10902.93715251019 2.2563400251868044e-14
10922.590835874205 2.2479142556700156e-14
10942.279947055937 2.2394732978233327e-14
10962.004549917683 2.2310171242682234e-14
10981.764708436953 2.2225457075767636e-14
11001.560486706483 2.2140590202716287e-14
11021.391948934646 2.2055570348259205e-14
11041.25915944548 2.197039723663153e-14
11061.162182678978 2.1885070591571302e-14
11081.101083191357 2.1799590136318267e-14
11101.07592565512 2.1713955593613676e-14
11121.08677485943 2.1628166685698602e-14
11141.133695710158 2.154222313431382e-14
