      10000.0  4.73373e-15
      12589.3  2.65068e-15
      15848.9  1.48426e-15
      19952.6  8.31119e-16
      25118.9  4.65389e-16
      31622.8  2.60597e-16
      39810.7  1.45923e-16
      50118.7  8.17102e-17
      63095.7  4.57540e-17
      79432.8  2.56202e-17
      100000.  1.43462e-17
      125893.  8.03321e-18
      158489.  4.49823e-18
      199526.  2.51881e-18
      251189.  1.41042e-18
      316228.  7.89772e-19
      398107.  4.42237e-19
      501187.  2.47633e-19
      630957.  1.38663e-19
      794328.  7.76452e-20
  1.00000e+06  4.34778e-20
  1.25893e+06  2.43456e-20
  1.58489e+06  1.36324e-20
  1.99526e+06  7.63356e-21
  2.51189e+06  4.27445e-21
  3.16228e+06  2.39350e-21
  3.98107e+06  1.34025e-21
  5.01187e+06  7.50481e-22
  6.30957e+06  4.20236e-22
  7.94328e+06  2.35313e-22
  1.00000e+07  1.31765e-22
  1.25893e+07  7.37823e-23
  1.58489e+07  4.13148e-23
  1.99526e+07  2.31344e-23
  2.51189e+07  1.29542e-23
  3.16228e+07  7.25380e-24
  3.98107e+07  4.06180e-24
  5.01187e+07  2.27442e-24
  6.30957e+07  1.27358e-24
  7.94328e+07  7.13145e-25
  1.00000e+08  3.99329e-25
