1.000000000000000000e+04 3.686902693608848057e-15
1.266380173467403438e+04 1.992867043065520300e-15
1.603718743751330112e+04 1.077196601249187524e-15
2.030917620904735668e+04 5.822430539441420343e-16
2.571913809059344567e+04 3.146146001562542731e-16
3.257020655659782642e+04 1.697648540070020183e-16
4.124626382901352190e+04 9.130153662313053667e-17
5.223345074266843585e+04 4.884233811987547961e-17
6.614740641230148321e+04 2.594965533687144653e-17
8.376776400682915119e+04 1.366555010582999572e-17
1.060818355139448249e+05 7.089287663178963234e-18
1.343399332598900073e+05 3.574185574661652522e-18
1.701254279852589243e+05 1.718600086065649830e-18
2.154434690031883365e+05 7.719138739253689130e-19
2.728333376486767665e+05 3.172587724838914619e-19
3.455107294592218241e+05 1.176108631931446544e-19
4.375479375074184500e+05 3.920641177395450288e-20
5.541020330009491881e+05 1.198133170276680982e-20
7.017038286703826161e+05 3.513285979999053562e-21
8.886238162743402645e+05 1.046404973076909862e-21
1.125335582600764465e+06 3.332681187330655236e-22
1.425102670302997809e+06 1.164499351472892946e-22
1.804721766827170271e+06 4.305141217212028150e-23
2.285463864134990610e+06 1.524155434284590393e-23
2.894266124716751743e+06 4.767439950339315195e-24
3.665241237079625949e+06 1.266262867055979793e-24
4.641588833612777293e+06 2.721239650385281389e-25
5.878016072274912149e+06 4.022465185795933333e-26
7.443803013251688331e+06 2.716759384003974870e-27
9.426684551178853959e+06 2.944263758067016659e-29
1.193776641714435816e+07 5.324786906462197465e-33
1.511775070615661517e+07 3.216262165417085847e-40
1.914481976169957593e+07 2.218854689243469718e-53
2.424462017082328349e+07 1.786147083121909798e-75
3.070290629757849872e+07 2.816557659895822929e-109
3.888155180308085680e+07 8.419431280094213372e-156
4.923882631706736237e+07 1.153048920440748532e-212
6.235507341273912042e+07 9.110990387386135322e-274
7.896522868499724567e+07 1.000000000000000000e-300
1.000000000000000000e+08 1.000000000000000000e-300
