      10000.0  1.90644e-14
      12589.3  1.02370e-14
      15848.9  5.49695e-15
      19952.6  2.95169e-15
      25118.9  1.58497e-15
      31622.8  8.51077e-16
      39810.7  4.57002e-16
      50118.7  2.45396e-16
      63095.7  1.31770e-16
      79432.8  7.07562e-17
      100000.  3.79939e-17
      125893.  2.04015e-17
      158489.  1.09550e-17
      199526.  5.88248e-18
      251189.  3.15871e-18
      316228.  1.69613e-18
      398107.  9.10767e-19
      501187.  4.89054e-19
      630957.  2.62606e-19
      794328.  1.41012e-19
  1.00000e+06  7.57187e-20
  1.25893e+06  4.06586e-20
  1.58489e+06  2.18324e-20
  1.99526e+06  1.17233e-20
  2.51189e+06  6.29505e-21
  3.16228e+06  3.38025e-21
  3.98107e+06  1.81508e-21
  5.01187e+06  9.74644e-22
  6.30957e+06  5.23354e-22
  7.94328e+06  2.81024e-22
  1.00000e+07  1.50901e-22
  1.25893e+07  8.10292e-23
  1.58489e+07  4.35102e-23
  1.99526e+07  2.33636e-23
  2.51189e+07  1.25455e-23
  3.16228e+07  6.73656e-24
  3.98107e+07  3.61732e-24
  5.01187e+07  1.94239e-24
  6.30957e+07  1.04300e-24
  7.94328e+07  5.60059e-25
  1.00000e+08  3.00734e-25
