      10000.0  3.88717e-15
      12589.3  2.66867e-15
      15848.9  1.83213e-15
      19952.6  1.25782e-15
      25118.9  8.63534e-16
      31622.8  5.92845e-16
      39810.7  4.07008e-16
      50118.7  2.79424e-16
      63095.7  1.91834e-16
      79432.8  1.31700e-16
      100000.  9.04166e-17
      125893.  6.20740e-17
      158489.  4.26158e-17
      199526.  2.92572e-17
      251189.  2.00860e-17
      316228.  1.37897e-17
      398107.  9.46710e-18
      501187.  6.49947e-18
      630957.  4.46210e-18
      794328.  3.06338e-18
  1.00000e+06  1.0000e-300
  1.25893e+06  1.0000e-300
  1.58489e+06  1.0000e-300
  1.99526e+06  1.0000e-300
  2.51189e+06  1.0000e-300
  3.16228e+06  1.0000e-300
  3.98107e+06  1.0000e-300
  5.01187e+06  1.0000e-300
  6.30957e+06  1.0000e-300
  7.94328e+06  1.0000e-300
  1.00000e+07  1.0000e-300
  1.25893e+07  1.0000e-300
  1.58489e+07  1.0000e-300
  1.99526e+07  1.0000e-300
  2.51189e+07  1.0000e-300
  3.16228e+07  1.0000e-300
  3.98107e+07  1.0000e-300
  5.01187e+07  1.0000e-300
  6.30957e+07  1.0000e-300
  7.94328e+07  1.0000e-300
  1.00000e+08  1.0000e-300
