      10000.0  8.48729e-15
      12589.3  4.05999e-15
      15848.9  1.94214e-15
      19952.6  9.29044e-16
      25118.9  4.44418e-16
      31622.8  2.12592e-16
      39810.7  1.01696e-16
      50118.7  4.86474e-17
      63095.7  2.32710e-17
      79432.8  1.11319e-17
      100000.  5.32508e-18
      125893.  2.54731e-18
      158489.  1.21853e-18
      199526.  5.82899e-19
      251189.  2.78837e-19
      316228.  1.33385e-19
      398107.  6.38059e-20
      501187.  3.05223e-20
      630957.  1.46007e-20
      794328.  6.98439e-21
  1.00000e+06  3.34106e-21
  1.25893e+06  1.59823e-21
  1.58489e+06  7.64532e-22
  1.99526e+06  3.65722e-22
  2.51189e+06  1.74947e-22
  3.16228e+06  8.36880e-23
  3.98107e+06  4.00330e-23
  5.01187e+06  1.91502e-23
  6.30957e+06  9.16073e-24
  7.94328e+06  4.38213e-24
  1.00000e+07  2.09624e-24
  1.25893e+07  1.00276e-24
  1.58489e+07  4.79682e-25
  1.99526e+07  2.29461e-25
  2.51189e+07  1.09765e-25
  3.16228e+07  5.25074e-26
  3.98107e+07  2.51175e-26
  5.01187e+07  1.20152e-26
  6.30957e+07  5.74762e-27
  7.94328e+07  2.74943e-27
  1.00000e+08  1.31522e-27
