      10000.0  9.36681e-15
      12589.3  5.01896e-15
      15848.9  2.68928e-15
      19952.6  1.44098e-15
      25118.9  7.72113e-16
      31622.8  4.13717e-16
      39810.7  2.21679e-16
      50118.7  1.18781e-16
      63095.7  6.36458e-17
      79432.8  3.41029e-17
      100000.  1.82732e-17
      125893.  9.79121e-18
      158489.  5.24637e-18
      199526.  2.81113e-18
      251189.  1.50627e-18
      316228.  8.07097e-19
      398107.  4.32462e-19
      501187.  2.31723e-19
      630957.  1.24163e-19
      794328.  6.65296e-20
  1.00000e+06  3.56481e-20
  1.25893e+06  1.91011e-20
  1.58489e+06  1.02348e-20
  1.99526e+06  5.48408e-21
  2.51189e+06  2.93850e-21
  3.16228e+06  1.57452e-21
  3.98107e+06  8.43665e-22
  5.01187e+06  4.52056e-22
  6.30957e+06  2.42223e-22
  7.94328e+06  1.29789e-22
  1.00000e+07  6.95440e-23
  1.25893e+07  3.72633e-23
  1.58489e+07  1.99666e-23
  1.99526e+07  1.06986e-23
  2.51189e+07  5.73256e-24
  3.16228e+07  3.07164e-24
  3.98107e+07  1.64586e-24
  5.01187e+07  8.81892e-25
  6.30957e+07  4.72539e-25
  7.94328e+07  2.53198e-25
  1.00000e+08  1.35669e-25
