      10000.0  1.83205e-15
      12589.3  9.61475e-16
      15848.9  5.04589e-16
      19952.6  2.64812e-16
      25118.9  1.38975e-16
      31622.8  7.29354e-17
      39810.7  3.82770e-17
      50118.7  2.00881e-17
      63095.7  1.05424e-17
      79432.8  5.53271e-18
      100000.  2.90361e-18
      125893.  1.52384e-18
      158489.  7.99720e-19
      199526.  4.19699e-19
      251189.  2.20261e-19
      316228.  1.15595e-19
      398107.  6.06650e-20
      501187.  3.18374e-20
      630957.  1.67085e-20
      794328.  8.76876e-21
  1.00000e+06  2.00000e-19
  1.25893e+06  1.12468e-19
  1.58489e+06  6.32455e-20
  1.99526e+06  3.55656e-20
  2.51189e+06  2.00000e-20
  3.16228e+06  1.12468e-20
  3.98107e+06  6.32455e-21
  5.01187e+06  3.55656e-21
  6.30957e+06  2.00000e-21
  7.94328e+06  1.12468e-21
  1.00000e+07  6.32456e-22
  1.25893e+07  3.55656e-22
  1.58489e+07  2.00000e-22
  1.99526e+07  1.12468e-22
  2.51189e+07  6.32455e-23
  3.16228e+07  3.55656e-23
  3.98107e+07  2.00000e-23
  5.01187e+07  1.12468e-23
  6.30957e+07  6.32456e-24
  7.94328e+07  3.55656e-24
  1.00000e+08  2.00000e-24
