      10000.0  2.45259e-15
      12589.3  1.38715e-15
      15848.9  7.84556e-16
      19952.6  4.43735e-16
      25118.9  2.50971e-16
      31622.8  1.41946e-16
      39810.7  8.02827e-17
      50118.7  4.54069e-17
      63095.7  2.56815e-17
      79432.8  1.45251e-17
      100000.  8.21524e-18
      125893.  4.64643e-18
      158489.  2.62796e-18
      199526.  1.48634e-18
      251189.  8.40656e-19
      316228.  4.75464e-19
      398107.  2.68916e-19
      501187.  1.52096e-19
      630957.  8.60233e-20
      794328.  4.86537e-20
  1.00000e+06  2.75179e-20
  1.25893e+06  1.55637e-20
  1.58489e+06  8.80266e-21
  1.99526e+06  4.97867e-21
  2.51189e+06  2.81587e-21
  3.16228e+06  1.59262e-21
  3.98107e+06  9.00765e-22
  5.01187e+06  5.09461e-22
  6.30957e+06  2.88145e-22
  7.94328e+06  1.62971e-22
  1.00000e+07  9.21743e-23
  1.25893e+07  5.21326e-23
  1.58489e+07  2.94855e-23
  1.99526e+07  1.66766e-23
  2.51189e+07  9.43208e-24
  3.16228e+07  5.33467e-24
  3.98107e+07  3.01722e-24
  5.01187e+07  1.70650e-24
  6.30957e+07  9.65174e-25
  7.94328e+07  5.45890e-25
  1.00000e+08  3.08748e-25
