      10000.0  1.61334e-14
      12589.3  1.03870e-14
      15848.9  6.68737e-15
      19952.6  4.30547e-15
      25118.9  2.77195e-15
      31622.8  1.78463e-15
      39810.7  1.14898e-15
      50118.7  7.39738e-16
      63095.7  4.76258e-16
      79432.8  3.06625e-16
      100000.  1.97411e-16
      125893.  1.27097e-16
      158489.  8.18277e-17
      199526.  5.26823e-17
      251189.  3.39179e-17
      316228.  2.18370e-17
      398107.  1.40591e-17
      501187.  9.05155e-18
      630957.  5.82757e-18
      794328.  3.75191e-18
  1.00000e+06  2.41555e-18
  1.25893e+06  1.55518e-18
  1.58489e+06  1.00126e-18
  1.99526e+06  6.44629e-19
  2.51189e+06  4.15025e-19
  3.16228e+06  2.67201e-19
  3.98107e+06  1.72030e-19
  5.01187e+06  1.10756e-19
  6.30957e+06  7.13070e-20
  7.94328e+06  4.59089e-20
  1.00000e+07  2.95571e-20
  1.25893e+07  1.90294e-20
  1.58489e+07  1.22515e-20
  1.99526e+07  7.88778e-21
  2.51189e+07  5.07831e-21
  3.16228e+07  3.26952e-21
  3.98107e+07  2.10498e-21
  5.01187e+07  1.35523e-21
  6.30957e+07  8.72523e-22
  7.94328e+07  5.61748e-22
  1.00000e+08  3.61665e-22
