      10000.0  8.58635e-15
      12589.3  5.31266e-15
      15848.9  3.28712e-15
      19952.6  2.03385e-15
      25118.9  1.25841e-15
      31622.8  7.78623e-16
      39810.7  4.81760e-16
      50118.7  2.98081e-16
      63095.7  1.84433e-16
      79432.8  1.14115e-16
      100000.  7.06066e-17
      125893.  4.36867e-17
      158489.  2.70304e-17
      199526.  1.67246e-17
      251189.  1.03481e-17
      316228.  6.40272e-18
      398107.  3.96157e-18
      501187.  2.45116e-18
      630957.  1.51661e-18
      794328.  9.38381e-19
  1.00000e+06  5.80608e-19
  1.25893e+06  3.59241e-19
  1.58489e+06  2.22275e-19
  1.99526e+06  1.37529e-19
  2.51189e+06  8.50937e-20
  3.16228e+06  5.26504e-20
  3.98107e+06  3.25765e-20
  5.01187e+06  2.01562e-20
  6.30957e+06  1.24713e-20
  7.94328e+06  7.71642e-21
  1.00000e+07  4.77441e-21
  1.25893e+07  2.95409e-21
  1.58489e+07  1.82779e-21
  1.99526e+07  1.13092e-21
  2.51189e+07  6.99737e-22
  3.16228e+07  4.32951e-22
  3.98107e+07  2.67881e-22
  5.01187e+07  1.65747e-22
  6.30957e+07  1.02553e-22
  7.94328e+07  6.34532e-23
  1.00000e+08  3.92606e-23
