      10000.0  1.90437e-15
      12589.3  1.08437e-15
      15848.9  6.17453e-16
      19952.6  3.51585e-16
      25118.9  2.00197e-16
      31622.8  1.13994e-16
      39810.7  6.49098e-17
      50118.7  3.69604e-17
      63095.7  2.10457e-17
      79432.8  1.19837e-17
      100000.  6.82365e-18
      125893.  3.88547e-18
      158489.  2.21243e-18
      199526.  1.25979e-18
      251189.  7.17338e-19
      316228.  4.08461e-19
      398107.  2.32582e-19
      501187.  1.32435e-19
      630957.  7.54102e-20
      794328.  4.29395e-20
  1.00000e+06  2.44503e-20
  1.25893e+06  1.39223e-20
  1.58489e+06  7.92751e-21
  1.99526e+06  4.51402e-21
  2.51189e+06  2.57034e-21
  3.16228e+06  1.46358e-21
  3.98107e+06  8.33381e-22
  5.01187e+06  4.74537e-22
  6.30957e+06  2.70207e-22
  7.94328e+06  1.53859e-22
  1.00000e+07  8.76093e-23
  1.25893e+07  4.98858e-23
  1.58489e+07  2.84056e-23
  1.99526e+07  1.61745e-23
  2.51189e+07  9.20994e-24
  3.16228e+07  5.24425e-24
  3.98107e+07  2.98614e-24
  5.01187e+07  1.70034e-24
  6.30957e+07  9.68197e-25
  7.94328e+07  5.51303e-25
  1.00000e+08  3.13919e-25
