1.000000000000000000e+04 2.452578812627374929e-15
1.266380173467403438e+04 1.366383287829441654e-15
1.603718743751330112e+04 7.585988263706489342e-16
2.030917620904735668e+04 4.170300577202979212e-16
2.571913809059344567e+04 2.252622689491356804e-16
3.257020655659782642e+04 1.188126146277679448e-16
4.124626382901352190e+04 6.086990966291699390e-17
5.223345074266843585e+04 2.998245245353400171e-17
6.614740641230148321e+04 1.381526522171029969e-17
8.376776400682915119e+04 5.667750740765801244e-18
1.060818355139448249e+05 1.940911872057602741e-18
1.343399332598900073e+05 5.150404039980838018e-19
1.701254279852589243e+05 9.845104605772305845e-20
2.154434690031883365e+05 1.283684083250915271e-20
2.728333376486767665e+05 1.129520041585162401e-21
3.455107294592218241e+05 7.178855816565447164e-23
4.375479375074184500e+05 3.829137074362120006e-24
5.541020330009491881e+05 2.063786767748241161e-25
7.017038286703826161e+05 1.293842668140408800e-26
8.886238162743402645e+05 9.138519840952097402e-28
1.125335582600764465e+06 5.636585132873862114e-29
1.425102670302997809e+06 2.329875166378226033e-30
1.804721766827170271e+06 5.087508809100420110e-32
2.285463864134990610e+06 4.066959720200222677e-34
2.894266124716751743e+06 4.297580093216793831e-37
3.665241237079625949e+06 2.671524330000936162e-42
4.641588833612777293e+06 8.242356082034727238e-53
5.878016072274912149e+06 8.318542061098807527e-74
7.443803013251688331e+06 1.104237693113860189e-112
9.426684551178853959e+06 6.454903832210586654e-179
1.193776641714435816e+07 4.164561660949669927e-283
1.511775070615661517e+07 1.000000000000000000e-300
1.914481976169957593e+07 1.000000000000000000e-300
2.424462017082328349e+07 1.000000000000000000e-300
3.070290629757849872e+07 1.000000000000000000e-300
3.888155180308085680e+07 1.000000000000000000e-300
4.923882631706736237e+07 1.000000000000000000e-300
6.235507341273912042e+07 1.000000000000000000e-300
7.896522868499724567e+07 1.000000000000000000e-300
1.000000000000000000e+08 1.000000000000000000e-300
