1.000000000000000000e+04 3.119054357384112855e-15
1.266380173467403438e+04 1.801082867067838674e-15
1.603718743751330112e+04 1.040026598394791003e-15
2.030917620904735668e+04 6.005482284284926282e-16
2.571913809059344567e+04 3.466702302177204613e-16
3.257020655659782642e+04 1.998386846127943292e-16
4.124626382901352190e+04 1.148164109196194967e-16
5.223345074266843585e+04 6.561700866523707125e-17
6.614740641230148321e+04 3.724308756852719529e-17
8.376776400682915119e+04 2.095247374741966230e-17
1.060818355139448249e+05 1.161194279065738197e-17
1.343399332598900073e+05 6.254224810713535627e-18
1.701254279852589243e+05 3.212664110201949950e-18
2.154434690031883365e+05 1.541535183089937342e-18
2.728333376486767665e+05 6.768498486106964804e-19
3.455107294592218241e+05 2.680527308442971432e-19
4.375479375074184500e+05 9.546056435109766990e-20
5.541020330009491881e+05 3.116492560224489345e-20
7.017038286703826161e+05 9.762669953708330821e-21
8.886238162743402645e+05 3.106340090987530214e-21
1.125335582600764465e+06 1.056907741088031017e-21
1.425102670302997809e+06 3.945269380579053570e-22
1.804721766827170271e+06 1.558184624898446621e-22
2.285463864134990610e+06 5.893250122367720011e-23
2.894266124716751743e+06 1.969268565583523752e-23
3.665241237079625949e+06 5.587759306717618831e-24
4.641588833612777293e+06 1.282846552708863459e-24
5.878016072274912149e+06 2.025789506677597880e-25
7.443803013251688331e+06 1.461663160138278412e-26
9.426684551178853959e+06 1.692259420609818762e-28
1.193776641714435816e+07 3.269539298208900949e-32
1.511775070615661517e+07 2.109744548481601259e-39
1.914481976169957593e+07 1.554896174590290252e-52
2.424462017082328349e+07 1.337161470672872246e-74
3.070290629757849872e+07 2.252575644140115385e-108
3.888155180308085680e+07 7.193456077368895987e-155
4.923882631706736237e+07 1.052438374603044322e-211
6.235507341273912042e+07 8.884001683347470280e-273
7.896522868499724567e+07 1.000000000000000000e-300
1.000000000000000000e+08 1.000000000000000000e-300
