      10000.0  3.98665e-15
      12589.3  2.40243e-15
      15848.9  1.44775e-15
      19952.6  8.72437e-16
      25118.9  5.25746e-16
      31622.8  3.16824e-16
      39810.7  1.90924e-16
      50118.7  1.15054e-16
      63095.7  6.93335e-17
      79432.8  4.17816e-17
      100000.  2.51783e-17
      125893.  1.51729e-17
      158489.  9.14346e-18
      199526.  5.51001e-18
      251189.  3.32043e-18
      316228.  2.00095e-18
      398107.  1.20581e-18
      501187.  7.26641e-19
      630957.  4.37887e-19
      794328.  2.63878e-19
  1.00000e+06  1.59018e-19
  1.25893e+06  9.58268e-20
  1.58489e+06  5.77470e-20
  1.99526e+06  3.47994e-20
  2.51189e+06  2.09707e-20
  3.16228e+06  1.26373e-20
  3.98107e+06  7.61547e-21
  5.01187e+06  4.58922e-21
  6.30957e+06  2.76554e-21
  7.94328e+06  1.66656e-21
  1.00000e+07  1.00430e-21
  1.25893e+07  6.05210e-22
  1.58489e+07  3.64710e-22
  1.99526e+07  2.19781e-22
  2.51189e+07  1.32444e-22
  3.16228e+07  7.98130e-23
  3.98107e+07  4.80967e-23
  5.01187e+07  2.89839e-23
  6.30957e+07  1.74662e-23
  7.94328e+07  1.05255e-23
  1.00000e+08  6.34283e-24
