      10000.0  3.68690e-15
      12589.3  2.02376e-15
      15848.9  1.11085e-15
      19952.6  6.09748e-16
      25118.9  3.34693e-16
      31622.8  1.83714e-16
      39810.7  1.00841e-16
      50118.7  5.53523e-17
      63095.7  3.03831e-17
      79432.8  1.66774e-17
      100000.  9.15428e-18
      125893.  5.02482e-18
      158489.  2.75814e-18
      199526.  1.51395e-18
      251189.  8.31015e-19
      316228.  4.56147e-19
      398107.  2.50381e-19
      501187.  1.37435e-19
      630957.  7.54386e-20
      794328.  4.14086e-20
  1.00000e+06  2.27293e-20
  1.25893e+06  1.24762e-20
  1.58489e+06  6.84824e-21
  1.99526e+06  3.75902e-21
  2.51189e+06  2.06334e-21
  3.16228e+06  1.13258e-21
  3.98107e+06  6.21675e-22
  5.01187e+06  3.41240e-22
  6.30957e+06  1.87308e-22
  7.94328e+06  1.02814e-22
  1.00000e+07  5.64350e-23
  1.25893e+07  3.09774e-23
  1.58489e+07  1.70036e-23
  1.99526e+07  9.33335e-24
  2.51189e+07  5.12311e-24
  3.16228e+07  2.81209e-24
  3.98107e+07  1.54357e-24
  5.01187e+07  8.47270e-25
  6.30957e+07  4.65070e-25
  7.94328e+07  2.55279e-25
  1.00000e+08  1.40124e-25
