      10000.0  3.11905e-15
      12589.3  1.82598e-15
      15848.9  1.06898e-15
      19952.6  6.25809e-16
      25118.9  3.66366e-16
      31622.8  2.14481e-16
      39810.7  1.25563e-16
      50118.7  7.35079e-17
      63095.7  4.30335e-17
      79432.8  2.51930e-17
      100000.  1.47487e-17
      125893.  8.63427e-18
      158489.  5.05474e-18
      199526.  2.95918e-18
      251189.  1.73239e-18
      316228.  1.01419e-18
      398107.  5.93732e-19
      501187.  3.47587e-19
      630957.  2.03487e-19
      794328.  1.19127e-19
  1.00000e+06  6.97401e-20
  1.25893e+06  4.08277e-20
  1.58489e+06  2.39017e-20
  1.99526e+06  1.39927e-20
  2.51189e+06  8.19171e-21
  3.16228e+06  4.79565e-21
  3.98107e+06  2.80750e-21
  5.01187e+06  1.64359e-21
  6.30957e+06  9.62203e-22
  7.94328e+06  5.63299e-22
  1.00000e+07  3.29771e-22
  1.25893e+07  1.93057e-22
  1.58489e+07  1.13021e-22
  1.99526e+07  6.61655e-23
  2.51189e+07  3.87351e-23
  3.16228e+07  2.26766e-23
  3.98107e+07  1.32755e-23
  5.01187e+07  7.77183e-24
  6.30957e+07  4.54984e-24
  7.94328e+07  2.66360e-24
  1.00000e+08  1.55935e-24
