1.000000000000000000e+04 8.586347383193115734e-15
1.266380173467403438e+04 5.247665257991059602e-15
1.603718743751330112e+04 3.207183383863350403e-15
2.030917620904735668e+04 1.960081612661562458e-15
2.571913809059344567e+04 1.197539179418148502e-15
3.257020655659782642e+04 7.306336364872210627e-16
4.124626382901352190e+04 4.442945483940234960e-16
5.223345074266843585e+04 2.687387934442243734e-16
6.614740641230148321e+04 1.614382833372405908e-16
8.376776400682915119e+04 9.612648797729254994e-17
1.060818355139448249e+05 5.638447946463927363e-17
1.343399332598900073e+05 3.214216259227584160e-17
1.701254279852589243e+05 1.747486562493844358e-17
2.154434690031883365e+05 8.874601934361251749e-18
2.728333376486767665e+05 4.124152297391118350e-18
3.455107294592218241e+05 1.728659718787882143e-18
4.375479375074184500e+05 6.515686666543044899e-19
5.541020330009491881e+05 2.251382084731950944e-19
7.017038286703826161e+05 7.464464147764936901e-20
8.886238162743402645e+05 2.513772370573067689e-20
1.125335582600764465e+06 9.052341787182153987e-21
1.425102670302997809e+06 3.576411180581445019e-21
1.804721766827170271e+06 1.494984239823566265e-21
2.285463864134990610e+06 5.984384524009697146e-22
2.894266124716751743e+06 2.116491279688690812e-22
3.665241237079625949e+06 6.356179351127319818e-23
4.641588833612777293e+06 1.544472150648913705e-23
5.878016072274912149e+06 2.581348284636914824e-24
7.443803013251688331e+06 1.971271788292272121e-25
9.426684551178853959e+06 2.415533492464739385e-27
1.193776641714435816e+07 4.939461474459879256e-31
1.511775070615661517e+07 3.373415466398580405e-38
1.914481976169957593e+07 2.631408487335736359e-51
2.424462017082328349e+07 2.395066894959213743e-73
3.070290629757849872e+07 4.270316803045384093e-107
3.888155180308085680e+07 1.443328625772504737e-153
4.923882631706736237e+07 2.234967549474925382e-210
6.235507341273912042e+07 1.996779440593388820e-271
7.896522868499724567e+07 1.000000000000000000e-300
1.000000000000000000e+08 1.000000000000000000e-300
